rank,candidate_id,title,year,authors,venue,doi,arxiv_id,pmid,pmcid,providers,provider_ids,seed_ids,dataset_names,directions,is_open_access,landing_url,pdf_url,abstract
511,doi:10.1016/j.compag.2019.06.001,Fruit detection for strawberry harvesting robot in non-structural environment based on Mask-RCNN,2019,Yu Yang; Kailiang Zhang; Yang Li; Dongxing Zhang,Computers and Electronics in Agriculture,10.1016/j.compag.2019.06.001,,,,openalex,openalex:W2953151638,P003,AgriVision,backward_reference,False,https://doi.org/10.1016/j.compag.2019.06.001,,
512,doi:10.1007/978-3-031-19809-0_20,Self-Regulated Feature Learning via Teacher-free Feature Distillation,2022,Lujun Li,Lecture notes in computer science,10.1007/978-3-031-19809-0_20,,,,openalex,openalex:W4312590184,P004,MFO / Modern Fruit Orchards,backward_reference,False,https://doi.org/10.1007/978-3-031-19809-0_20,,
513,doi:10.1016/j.knosys.2019.07.008,Deep learning fault diagnosis method based on global optimization GAN for unbalanced data,2019,Funa Zhou; Shuai Yang; Hamido Fujita; Danmin Chen; Chenglin Wen,Knowledge-Based Systems,10.1016/j.knosys.2019.07.008,,,,openalex; semantic_scholar,openalex:W2961333734; semantic_scholar:04eaa55f50dff99af2accbbd93813ea35101e8ce,P012,MFWD,backward_reference,False,https://www.semanticscholar.org/paper/04eaa55f50dff99af2accbbd93813ea35101e8ce,,"Abstract Deep learning can be applied to the field of fault diagnosis for its powerful feature representation capabilities. When a certain class fault samples available are very limited, it is inevitably to be unbalanced. The fault feature extracted from unbalanced data via deep learning is inaccurate, which can lead to high misclassification rate. To solve this problem, new generator and discriminator of Generative Adversarial Network (GAN) are designed in this paper to generate more discriminant fault samples using a scheme of global optimization. The generator is designed to generate those fault feature extracted from a few fault samples via Auto Encoder (AE) instead of fault data sample. The training of the generator is guided by fault feature and fault diagnosis error instead of the statistical coincidence of traditional GAN. The discriminator is designed to filter the unqualified generated samples in the sense that qualified samples are helpful for more accurate fault diagnosis. The experimental results of rolling bearings verify the effectiveness of the proposed algorithm."
514,doi:10.1007/s004420050471,"Relationships of leaf dark respiration to leaf nitrogen, specific leaf area and leaf life-span: a test across biomes and functional groups",1998,Peter B. Reich; Michael B. Walters; David S. Ellsworth; James M. Vose; John C. Volin; Charles A. Gresham; William D. Bowman,Oecologia,10.1007/s004420050471,,28307896,,openalex; semantic_scholar,openalex:W2119619836; semantic_scholar:16644b9fd302af9ec048f6ac85dcfe7e23087d89,P005,Horti-M3-Tomato,backward_reference,False,https://www.semanticscholar.org/paper/16644b9fd302af9ec048f6ac85dcfe7e23087d89,,
515,doi:10.1198/tast.2010.09058,Explaining Variational Approximations,2010,J. Ormerod; M. Wand,,10.1198/tast.2010.09058,,,,semantic_scholar,semantic_scholar:185dfb4e17848da83d6287f0a6bca652c6b4af5b,P010,WeedsGalore,backward_reference,True,https://www.semanticscholar.org/paper/185dfb4e17848da83d6287f0a6bca652c6b4af5b,https://figshare.com/articles/preprint/Explaining_variational_approximations/27776289,"Variational approximations facilitate approximate inference for the parameters in complex statistical models and provide fast, deterministic alternatives to Monte Carlo methods. However, much of the contemporary literature on variational approximations is in Computer Science rather than Statistics, and uses terminology, notation, and examples from the former field. In this article we explain variational approximation in statistical terms. In particular, we illustrate the ideas of variational approximation using examples that are familiar to statisticians."
516,doi:10.1007/s00138-020-01081-6,Detection of tomato organs based on convolutional neural network under the overlap and occlusion backgrounds,2020,Jun Sun; Xiaofei He; Minmin Wu; Xiaohong Wu; Jifeng Shen; Bing Lu,Machine Vision and Applications,10.1007/s00138-020-01081-6,,,,openalex; semantic_scholar,openalex:W3022921472; semantic_scholar:08989600c722dc27e1ed489d5a172a87dea74241,P002,TomatoMAP,backward_reference,False,https://www.semanticscholar.org/paper/08989600c722dc27e1ed489d5a172a87dea74241,,
517,doi:10.4172/2161-0487.1000197,Five Ways to Look at CohenÃ¢ÂÂs Kappa,2015,Matthijs J. Warrens,Journal of Psychology & Psychotherapy,10.4172/2161-0487.1000197,,,,openalex; semantic_scholar,openalex:W2500279295; semantic_scholar:84c21fa05d0cfafe79c9b47ab97c8bf7050d1e3d,P002,TomatoMAP,backward_reference,True,https://www.semanticscholar.org/paper/84c21fa05d0cfafe79c9b47ab97c8bf7050d1e3d,http://www.omicsonline.org/open-access/five-ways-to-look-at-cohens-kappa-2161-0487-1000197.php?aid=58704,"The kappa statistic is commonly used for quantifying inter-rater agreement on a nominal scale.In this review article we discuss five interpretations of this popular coefficient.Kappa is a function of the proportion of observed and expected agreement, and it may be interpreted as the proportion of agreement corrected for chance.Furthermore, kappa may be interpreted as the average category reliability as well as an intraclass correlation."
518,doi:10.1109/iccv51070.2023.01721,Bidirectional Alignment for Domain Adaptive Detection with Transformers,2023,Liqiang He; Wei Wang; Albert Y. Chen; Min Sun; Cheng–Hao Kuo; Siniša Todorović,,10.1109/iccv51070.2023.01721,,,,openalex,openalex:W4390872782,P004,MFO / Modern Fruit Orchards,backward_reference,False,https://doi.org/10.1109/iccv51070.2023.01721,,"We propose a Bidirectional Alignment for domain adaptive Detection with Transformers (BiADT) to improve cross domain object detection performance. Existing adversarial learning based methods use gradient reverse layer (GRL) to reduce the domain gap between the source and target domains in feature representations. Since different image parts and objects may exhibit various degrees of domain-specific characteristics, directly applying GRL on a global image or object representation may not be suitable. Our proposed BiADT explicitly estimates token-wise domain-invariant and domain-specific features in the image and object token sequences. BiADT has a novel deformable attention and self-attention, aimed at bi-directional domain alignment and mutual information minimization. These two objectives reduce the domain gap in domain-invariant representations, and simultaneously increase the distinctiveness of domain-specific features. Our experiments show that BiADT achieves very competitive performance to SOTA consistently on Cityscapes-to-FoggyCityscapes, Sim10K-to-Citiscapes and Cityscapes-to-BDD100K, outperforming the strong baseline, AQT, by 2.0, 2.1, and 2.4 in mAP <inf xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">50</inf> , respectively. The implementation is available at https://github.com/helq2612/biADT"
519,titleyear:chapter 2 plant diseases pathogens and diagnosis:2020,"Chapter 2 - plant diseases, pathogens and diagnosis",2020,,"Natural Remedies for Pest, Disease and Weed Control",,,,,semantic_scholar,,P011,PlantSeg,backward_reference,,,,
520,titleyear:agrobtomato dataset greenhouse tomatoes with different ripeness stages:2015,AgRobTomato dataset: greenhouse tomatoes with different ripeness stages,2015,,Dataset (2021),,,,,semantic_scholar,,P005,Horti-M3-Tomato,backward_reference,,,,
