screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0451,doi:10.1016/j.compag.2021.106468,451,T-CNN: Trilinear convolutional neural networks model for visual detection of plant diseases,include,high,I05,T-CNN trilinear CNN for visual plant disease detection,method_paper,uses_dataset_experimentally,,plant_disease,classification,RGB,classification,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0452,doi:10.1007/978-3-031-20077-9_17,452,Exploring Plain Vision Transformer Backbones for Object Detection,exclude,high,E03_NO_DATASET_RELEVANCE,Plain ViT backbones for object detection; general CV architecture,method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0453,doi:10.1007/s42976-021-00207-4,453,Enhancing genetic gains through marker-assisted recurrent selection: from phenotyping to genotyping,exclude,high,E03_NO_DATASET_RELEVANCE,"Marker-assisted recurrent selection; genetics/breeding, no CV",method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0454,doi:10.47709/cnahpc.v3i1.939,454,Implementation of HSV- based Thresholding Method for Iris Detection,exclude,high,E03_NO_DATASET_RELEVANCE,HSV thresholding for iris detection (human eye); not agricultural,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0455,doi:10.1038/s41592-019-0686-2,455,SciPy 1.0: fundamental algorithms for scientific computing in Python,exclude,high,E03_NO_DATASET_RELEVANCE,SciPy 1.0 software paper; general scientific computing,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0456,doi:10.5555/1953048.2078195,456,Scikit-learn: Machine Learning in Python,exclude,high,E03_NO_DATASET_RELEVANCE,"Scikit-learn ML library paper; general, not agricultural",survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0457,doi:10.1007/s11119-016-9468-3,457,Assessing the potential of images from unmanned aerial vehicles (UAV) to support herbicide patch spraying in maize,include,high,I05,UAV imagery to support herbicide patch spraying in maize,method_paper,uses_dataset_experimentally,,maize;weeds,classification,multispectral;RGB,classification;uav;remote_sensing;multispectral,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0458,doi:10.1002/9781118460566.ch1,458,"Plant Diversity in Addressing Food, Nutrition and Medicinal Needs",exclude,high,E03_NO_DATASET_RELEVANCE,"Plant diversity for food, nutrition and medicinal needs; no CV",survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0459,doi:10.1016/j.eja.2017.02.003,459,Reduced inter-row distance improves yield and competition against weeds in a semi-dwarf durum wheat variety,exclude,high,E03_NO_DATASET_RELEVANCE,Reduced inter-row distance and weed competition in wheat; agronomy,method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0460,doi:10.17632/rv3kxfv47y.1,460,Tomato Leaf Dataset,include,high,I01,Tomato Leaf Dataset of diseased tomato leaf images from Maharashtra farms,dataset_paper,introduces_dataset,Tomato_Leaf_Dataset,tomato;plant_disease,classification,RGB,classification,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:05:22Z,B024,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
