rank,candidate_id,title,year,authors,venue,doi,arxiv_id,pmid,pmcid,providers,provider_ids,seed_ids,dataset_names,directions,is_open_access,landing_url,pdf_url,abstract
451,doi:10.1016/j.compag.2021.106468,T-CNN: Trilinear convolutional neural networks model for visual detection of plant diseases,2021,Dongfang Wang; Jun Wang; Wenrui Li; Ping Guan,Computers and Electronics in Agriculture,10.1016/j.compag.2021.106468,,,,openalex; semantic_scholar,openalex:W3202844853; semantic_scholar:8a8f84e04099e979006e9217f8439f1638191816,P011,PlantSeg,backward_reference,False,https://www.semanticscholar.org/paper/8a8f84e04099e979006e9217f8439f1638191816,,
452,doi:10.1007/978-3-031-20077-9_17,Exploring Plain Vision Transformer Backbones for Object Detection,2022,Yanghao Li; Hanzi Mao; Ross Girshick; Kaiming He,Lecture notes in computer science,10.1007/978-3-031-20077-9_17,,,,openalex,openalex:W4312446817,P004,MFO / Modern Fruit Orchards,backward_reference,False,https://doi.org/10.1007/978-3-031-20077-9_17,,
453,doi:10.1007/s42976-021-00207-4,Enhancing genetic gains through marker-assisted recurrent selection: from phenotyping to genotyping,2021,Mandeep Singh; Usha Nara; Antul Kumar; Sittal Thapa; Chandan Jaswal; Hardeep Singh,Cereal Research Communications,10.1007/s42976-021-00207-4,,,,openalex; semantic_scholar,openalex:W3200463256; semantic_scholar:53e374c59dfef328e74693d6a23653050e18089c,P002,TomatoMAP,backward_reference,False,https://www.semanticscholar.org/paper/53e374c59dfef328e74693d6a23653050e18089c,,
454,doi:10.47709/cnahpc.v3i1.939,Implementation of HSV- based Thresholding Method for Iris Detection,2021,Fajrul Islami,Journal Of Computer Networks Architecture and High Performance Computing,10.47709/cnahpc.v3i1.939,,,,openalex,openalex:W3136798404,P003,AgriVision,backward_reference,True,https://doi.org/10.47709/cnahpc.v3i1.939,http://jurnal.itscience.org/index.php/CNAPC/article/download/939/632,"Image thresholding is one of the most frequently used methods in image processing to perform digital image processing. Image thresholding has a technique that can separate the image object from its background. This is a technique that is quite good and effective for segmenting love. In this study, the threshold method used will be combined with the HSV mode for color detection. The threshold method will separate the object and the image background, while HSV will help improve the segmentation results based on the Hue, Saturation, Value values to be able to detect objects more accurately. Segmentation is carried out using the original input image without pre-processing or direct segmentation. As we know that in digital image processing, there are steps that are usually done to get a good input image, namely pre-processing. In this pre-processing stage, processes such as image conversion and image intensity changes are carried out so that the input image is better. Therefore, even though the input image is used without going through the pre-processing stage, the object can be segmented properly based on the color type of the object. The results of this segmentation can later be used for recognition and identification of image objects. The results of the test method for object segmentation achieved a color similarity level of 25%, with an accuracy rate of 75% in detecting uniform color objects. So that this method can be one of the most effective methods in segmenting image objects without pre-processing or direct thresholding"
455,doi:10.1038/s41592-019-0686-2,SciPy 1.0: fundamental algorithms for scientific computing in Python,2019,Pauli Virtanen; Ralf Gommers; Travis E. Oliphant; Matt Haberland; Tyler Reddy; David Cournapeau; Evgeni Burovski; Pearu Peterson; Warren Weckesser; Jonathan Bright; Stéfan J. van der Walt; Matthew Brett; Joshua Wilson; K. Jarrod Millman; Nikolay Mayorov; Andrew R. J. Nelson; Eric Jones; Robert Kern; Eric Larson; C J Carey; İlhan Polat; Yu Feng; Eric W. Moore; Jake VanderPlas; Denis Laxalde; Josef Perktold; Robert Cimrman; Ian Henriksen; E. A. Quintero; Charles R. Harris; Anne M. Archibald; Antônio H. Ribeiro; Fabian Pedregosa; Paul van Mulbregt; SciPy 1.0 Contributors; Aditya Vijaykumar; Alessandro Pietro Bardelli; Alex Rothberg; Andreas Hilboll; Andreas Kloeckner; Anthony Scopatz; Antony Lee; Ariel Rokem; C. Nathan Woods; Chad Fulton; Charles Masson; Christian Häggström; Clark Fitzgerald; David A. Nicholson; David R. Hagen; Dmitrii V. Pasechnik; Emanuele Olivetti; Eric Martin; Eric Wieser; Fabrice Silva; Felix Lenders; Florian Wilhelm; G. Young; Gavin A. Price; Gert-Ludwig Ingold; Gregory E. Allen; Gregory R. Lee; Hervé Audren; Irvin Probst; Jörg P. Dietrich; Jacob Silterra; James T Webber; Janko Slavič; Joel Nothman; Johannes Buchner; Johannes Kulick; Johannes L. Schönberger; José Vinícius de Miranda Cardoso; Joscha Reimer; Joseph Harrington; Juan Luis Cano Rodríguez; Juan Nunez-Iglesias; Justin Kuczynski; Kevin Tritz; Martin Thoma; Matthew Newville; Matthias Kümmerer; Maximilian Bolingbroke; Michael Tartre; Mikhail Pak; Nathaniel J. Smith; Nikolai Nowaczyk; Nikolay Shebanov; Oleksandr Pavlyk; Per A. Brodtkorb; Perry Lee; Robert T. McGibbon; Roman Feldbauer; Sam Lewis; Sam Tygier; Scott Sievert; Sebastiano Vigna; Stefan Peterson; Surhud More; Tadeusz Pudlik; Takuya Oshima; Thomas J. Pingel; Thomas P. Robitaille; Thomas Spura; Thouis R. Jones; Tim Cera; Tim Leslie; Tiziano Zito; Tom Krauss; Utkarsh Upadhyay; Yaroslav O. Halchenko; Yoshiki Vázquez-Baeza,Nature Methods,10.1038/s41592-019-0686-2,,32015543,7056644,openalex; semantic_scholar,openalex:W3003257820; semantic_scholar:854eca61a57d2c1ea1019663caf022bc8fd0b909,P008; P013,SoyCotton; TomatoPGT ecosystem,backward_reference,True,https://www.semanticscholar.org/paper/854eca61a57d2c1ea1019663caf022bc8fd0b909,https://doi.org/10.1038/s41592-019-0686-2,"SciPy is an open-source scientific computing library for the Python programming language. Since its initial release in 2001, SciPy has become a de facto standard for leveraging scientific algorithms in Python, with over 600 unique code contributors, thousands of dependent packages, over 100,000 dependent repositories and millions of downloads per year. In this work, we provide an overview of the capabilities and development practices of SciPy 1.0 and highlight some recent technical developments. This Perspective describes the development and capabilities of SciPy 1.0, an open source scientific computing library for the Python programming language."
456,doi:10.5555/1953048.2078195,Scikit-learn: Machine Learning in Python,2011,Fabian Pedregosa; G. Varoquaux; Alexandre Gramfort; V. Michel; B. Thirion; O. Grisel; Mathieu Blondel; Gilles Louppe; P. Prettenhofer; Ron Weiss; Ron J. Weiss; J. VanderPlas; Alexandre Passos; D. Cournapeau; M. Brucher; M. Perrot; E. Duchesnay,Journal of machine learning research,10.5555/1953048.2078195,1201.0490,,,semantic_scholar,semantic_scholar:ad4fd2c149f220a62441576af92a8a669fe81246,P008; P013,SoyCotton; TomatoPGT ecosystem,backward_reference,False,https://www.semanticscholar.org/paper/ad4fd2c149f220a62441576af92a8a669fe81246,,"Scikit-learn is a Python module integrating a wide range of state-of-the-art machine learning algorithms for medium-scale supervised and unsupervised problems. This package focuses on bringing machine learning to non-specialists using a general-purpose high-level language. Emphasis is put on ease of use, performance, documentation, and API consistency. It has minimal dependencies and is distributed under the simplified BSD license, encouraging its use in both academic and commercial settings. Source code, binaries, and documentation can be downloaded from http://scikit-learn.sourceforge.net."
457,doi:10.1007/s11119-016-9468-3,Assessing the potential of images from unmanned aerial vehicles (UAV) to support herbicide patch spraying in maize,2016,Fabio Castaldi; F. Pelosi; Simone Pascucci; Raffaele Casa,Precision Agriculture,10.1007/s11119-016-9468-3,,,,openalex,openalex:W2509244836,P007,BAWSeg,backward_reference,False,https://doi.org/10.1007/s11119-016-9468-3,,
458,doi:10.1002/9781118460566.ch1,"Plant Diversity in Addressing Food, Nutrition and Medicinal Needs",2014,Ehsan Dulloo; Danny Hunter; Danna J. Leaman,,10.1002/9781118460566.ch1,,,,openalex; semantic_scholar,openalex:W1543535808; semantic_scholar:2d62c89bd4c481fad394eabf6bb2121c9d27c17f,P011,PlantSeg,backward_reference,False,https://www.semanticscholar.org/paper/2d62c89bd4c481fad394eabf6bb2121c9d27c17f,,"Plant diversity is critical to addressing food, nutrition security and medicinal needs of people. It is recognized that the diversity of such economically useful plants is the result of the years of selection in terms of crop varieties and local landraces. Wild and cultivated plant diversity is an important component of the arsenal to improve nutrition and health. While staples have been crucial in supporting global food security, there are challenges to hindering their effective and sustainable utilization of plant diversity, with high nutritional significance. If made available and utilized effectively, plant diversity could improve nutrition and food security, dietary diversity and health, as well as the livelihoods of millions of individuals in communities all over the world. Much of it is at risk from a wide range of drivers of biodiversity loss, and global initiatives at addressing their conservation are discussed."
459,doi:10.1016/j.eja.2017.02.003,Reduced inter-row distance improves yield and competition against weeds in a semi-dwarf durum wheat variety,2017,Pasquale De Vita; Salvatore Antonio Colecchia; Ivano Pecorella; Sergio Saia,European Journal of Agronomy,10.1016/j.eja.2017.02.003,,,,openalex; semantic_scholar,openalex:W2595549081; semantic_scholar:6d7c21eb2bc043363c30d146091de576877f1382,P010,WeedsGalore,backward_reference,False,https://www.semanticscholar.org/paper/6d7c21eb2bc043363c30d146091de576877f1382,,
460,doi:10.17632/rv3kxfv47y.1,Tomato Leaf Dataset,2020,Saiqa Khan; Praneet Bomma; Bhumit Adivarekar; Muteullah Mohammed; M. Narvekar; Makarand Joshi,Data Archiving and Networked Services (DANS),10.17632/rv3kxfv47y.1,,,,openalex; semantic_scholar,openalex:W3093015425; semantic_scholar:581c600af1fd64bffb29989710544b40aaa0bd2f,P002,TomatoMAP,backward_reference,False,https://www.semanticscholar.org/paper/581c600af1fd64bffb29989710544b40aaa0bd2f,,"This data set has tomato diseased leaf images gathered across different farms located in Maharashtra. Images are acquired using different mobile camera models in order to introduce variability and classified by a team of Dr. Balasaheb Sawant Konkan Krishi Vidyapeeth,Dapoli,India. Images are captured by keeping paper in background to avoid background effects. This entire data set can be used to design system that can be used to automatic diseased detection."
