rank,candidate_id,title,year,authors,venue,doi,arxiv_id,pmid,pmcid,providers,provider_ids,seed_ids,dataset_names,directions,is_open_access,landing_url,pdf_url,abstract
331,doi:10.3390/s18103337,SECOND: Sparsely Embedded Convolutional Detection,2018,Yan Yan; Yuxing Mao; Bo Li,Italian National Conference on Sensors,10.3390/s18103337,,30301196,6210968,openalex; semantic_scholar,openalex:W2897529137; semantic_scholar:5125a16039cabc6320c908a4764f32596e018ad3,P006,Annotated 3D Point Cloud Dataset of Broad-Leaf Legumes,backward_reference,True,https://www.semanticscholar.org/paper/5125a16039cabc6320c908a4764f32596e018ad3,https://www.mdpi.com/1424-8220/18/10/3337/pdf?version=1538798176,"LiDAR-based or RGB-D-based object detection is used in numerous applications, ranging from autonomous driving to robot vision. Voxel-based 3D convolutional networks have been used for some time to enhance the retention of information when processing point cloud LiDAR data. However, problems remain, including a slow inference speed and low orientation estimation performance. We therefore investigate an improved sparse convolution method for such networks, which significantly increases the speed of both training and inference. We also introduce a new form of angle loss regression to improve the orientation estimation performance and a new data augmentation approach that can enhance the convergence speed and performance. The proposed network produces state-of-the-art results on the KITTI 3D object detection benchmarks while maintaining a fast inference speed."
332,arxiv:170306870,Mask R-CNN,2017,Kaiming He; Georgia Gkioxari; Piotr Dollár; Ross B. Girshick,,,1703.06870,,,semantic_scholar,semantic_scholar:1a0912bb76777469295bb2c059faee907e7f3258,P002; P008; P010,SoyCotton; TomatoMAP; WeedsGalore,backward_reference,False,https://www.semanticscholar.org/paper/1a0912bb76777469295bb2c059faee907e7f3258,,"We present a conceptually simple, flexible, and general framework for object instance segmentation. Our approach efficiently detects objects in an image while simultaneously generating a high-quality segmentation mask for each instance. The method, called Mask R-CNN, extends Faster R-CNN by adding a branch for predicting an object mask in parallel with the existing branch for bounding box recognition. Mask R-CNN is simple to train and adds only a small overhead to Faster R-CNN, running at 5 fps. Moreover, Mask R-CNN is easy to generalize to other tasks, e.g., allowing us to estimate human poses in the same framework. We show top results in all three tracks of the COCO suite of challenges, including instance segmentation, bounding-box object detection, and person keypoint detection. Without tricks, Mask R-CNN outperforms all existing, single-model entries on every task, including the COCO 2016 challenge winners. We hope our simple and effective approach will serve as a solid baseline and help ease future research in instance-level recognition. Code will be made available."
333,titleyear:tomatowur an annotated dataset of 3d tomato plants to quantitatively evaluate segmentation skeletonisation and plant trait extraction algorithms for 3d plant phenotyping 2025 4tu:,"TomatoWUR: an annotated dataset of 3D tomato plants to quantitatively evaluate segmentation, skeletonisation, and plant trait extraction algorithms for 3D plant phenotyping (2025) 4TU",,,ResearchData,,,,,semantic_scholar,,P009,TomatoWUR,backward_reference,,,,
334,doi:10.3389/fpls.2020.00751,A Deep-Learning-Based Real-Time Detector for Grape Leaf Diseases Using Improved Convolutional Neural Networks,2020,Xiaoyue Xie; Yuan-yuan Ma; B. Liu; Jinrong He; Shuqin Li; Hongyan Wang,Frontiers in Plant Science,10.3389/fpls.2020.00751,,32582266,7285655,openalex; semantic_scholar,openalex:W3033097971; semantic_scholar:999e36eea46f3fed80d203fb93568aa8aa78f196,P011,PlantSeg,backward_reference,True,https://www.semanticscholar.org/paper/999e36eea46f3fed80d203fb93568aa8aa78f196,https://www.frontiersin.org/articles/10.3389/fpls.2020.00751/pdf,"Black rot, Black measles, Leaf blight and Mites of grape are four common grape leaf diseases that seriously affect grape yield. However, the existing research lacks a real-time detecting method for grape leaf diseases, which cannot guarantee the healthy growth of grape plants. In this article, a real-time detector for grape leaf diseases based on improved deep convolutional neural networks is proposed. This article first expands the grape leaf disease images through digital image processing technology, constructing the grape leaf disease dataset (GLDD). Based on GLDD and the Faster R-CNN detection algorithm, a deep-learning-based Faster DR-IACNN model with higher feature extraction capability is presented for detecting grape leaf diseases by introducing the Inception-v1 module, Inception-ResNet-v2 module and SE-blocks. The experimental results show that the detection model Faster DR-IACNN achieves a precision of 81.1% mAP on GLDD, and the detection speed reaches 15.01 FPS. This research indicates that the real-time detector Faster DR-IACNN based on deep learning provides a feasible solution for the diagnosis of grape leaf diseases and provides guidance for the detection of other plant diseases."
335,doi:10.1109/iccvw60793.2023.00057,Weed Mapping with Convolutional Neural Networks on High Resolution Whole-Field Images,2023,Yuemin Wang; Thuan Ha; Kathryn Aldridge; Hema Duddu; Steven J. Shirtliffe; Ian Stavness,2023 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW),10.1109/iccvw60793.2023.00057,,,,openalex; semantic_scholar,openalex:W4390189840; semantic_scholar:b563e6e4d3abe40b4903e15d4c05b67973db4143,P010,WeedsGalore,backward_reference,False,https://www.semanticscholar.org/paper/b563e6e4d3abe40b4903e15d4c05b67973db4143,,"Weed mapping is a technique used to identify and locate harmful weed plants in farm fields. Accurate weed mapping enables targeted herbicide application and helps plant scientists to estimate the effectiveness of field experiments. In this paper we discuss a highly practical and effective working pipeline to weed map a wheat field combining GIS and deep learning technology. This pipeline is an end-to-end process including using an unoccupied aerial vehicle (UAV) to collect ultra-high definition whole-field images, labelling and training deep learning models and an efficient evaluation process for the resulting weed map. We show that our method can generate accurate pixel-wise weed maps by only training on small regions of the field, and can generalize well when making predictions back on the larger whole-field orthomosaic image."
336,doi:10.1101/pdb.emo105,Tomato (<i>Solanum lycopersicum</i>): A Model Fruit-Bearing Crop,2008,Seisuke Kimura; Neelima Sinha,Cold Spring Harbor Protocols,10.1101/pdb.emo105,,21356708,,openalex; semantic_scholar,openalex:W2047178542; semantic_scholar:63cd5c1243db860784bdff8ca9e1c5cb9f4d72d9,P002,TomatoMAP,backward_reference,False,https://www.semanticscholar.org/paper/63cd5c1243db860784bdff8ca9e1c5cb9f4d72d9,,"INTRODUCTIONTomato (Solanum lycopersicum) is one of the most important vegetable plants in the world. It originated in western South America, and domestication is thought to have occurred in Central America. Because of its importance as food, tomato has been bred to improve productivity, fruit quality, and resistance to biotic and abiotic stresses. Tomato has been widely used not only as food, but also as research material. The tomato plant has many interesting features such as fleshy fruit, a sympodial shoot, and compound leaves, which other model plants (e.g., rice and Arabidopsis) do not have. Most of these traits are agronomically important and cannot be studied using other model plant systems. There are 13 recognized wild tomato species that display a great variety of phenotypes and can be crossed with the cultivated tomato. These wild tomatoes are important for breeding, as sources of desirable traits, and for evolutionary studies. Current progress on the tomato genome sequencing project has generated useful information to help in the study of tomato. In addition, the tomato belongs to the extremely large family Solanaceae and is closely related to many commercially important plants such as potato, eggplant, peppers, tobacco, and petunias. Knowledge obtained from studies conducted on tomato can be easily applied to these plants, which makes tomato important research material. Because of these facts, tomato serves as a model organism for the family Solanaceae and, specifically, for fleshy-fruited plants."
337,doi:10.1109/access.2024.3368914,Lightweight Detection Method for Real-Time Monitoring Tomato Growth Based on Improved YOLOv5s,2024,Suyu Tian; Chao Fang; Xiaogang Zheng; Jue Liu,IEEE Access,10.1109/access.2024.3368914,,,,openalex; semantic_scholar,openalex:W4392024486; semantic_scholar:7935f45eddd0d2270373491f4a3a4c1f033aa656,P002,TomatoMAP,backward_reference,True,https://www.semanticscholar.org/paper/7935f45eddd0d2270373491f4a3a4c1f033aa656,https://doi.org/10.1109/access.2024.3368914,"In order to monitor the growth and development of tomatoes, and improve the efficiency of flower and fruit thinning and tomato picking, this paper constructs a tomato flower and fruit dataset and proposes a TF-YOLOv5s model for the detection of tomato flowers and fruits in natural environments. Based on the YOLOv5s model, a C3Faster module is introduced to reduce the number of parameters and calculations while maintaining detection accuracy. The regular convolution is replaced by depth-wise separable convolution (DWConv) to avoid parameter redundancy. To improve the convergence and accuracy of the model, this paper replaces Complete Intersection over Union (CIoU) loss with Efficient Intersection over Union (EIoU) loss. The Squeeze-and-Excitation (SE) module is added to improve the model’s sensitivity to the features of the tomato flowers and fruits. Compared with the baseline model, the number of parameters is reduced by 54.5%, the weight file is reduced by 52.8%, the Floating-point Operation Per second (FLOPs) is reduced by 48.7%. The detection accuracy of tomato flowers and fruits mAP@0.5 has improved by 1.4% and 1.2% respectively. TF-YOLOv5s is used to detect three types of targets: tomato flowers, red tomatoes, and green tomatoes, and mAP@0.5 of which can reach as high as 95.2%. Furthermore, the improved algorithm is deployed on two edge computing devices to verify its effectiveness. Experimental results show that the algorithm in this paper can achieve high detection with less computational resources. This algorithm has the potential value of application in practical tomato production."
338,doi:10.1093/jxb/erv251,LeasyScan: a novel concept combining 3D imaging and lysimetry for high-throughput phenotyping of traits controlling plant water budget,2015,Vincent Vadez; Jana Kholová; Grégoire M. Hummel; Uladzimir Zhokhavets; Gupta Sk; C. Tom Hash,Journal of Experimental Botany,10.1093/jxb/erv251,,26034130,4585418,openalex; semantic_scholar,openalex:W2164843739; semantic_scholar:d3633795d381a4f7a6d1420655e90ff651877e06,P006,Annotated 3D Point Cloud Dataset of Broad-Leaf Legumes,backward_reference,True,https://www.semanticscholar.org/paper/d3633795d381a4f7a6d1420655e90ff651877e06,https://academic.oup.com/jxb/article-pdf/66/18/5581/18044582/erv251.pdf,"In this paper, we describe the thought process and initial data behind the development of an imaging platform (LeasyScan) combined with lysimetric capacity, to assess canopy traits affecting water use (leaf area, leaf area index, transpiration). LeasyScan is based on a novel 3D scanning technique to capture leaf area development continuously, a scanner-to-plant concept to increase imaging throughput and analytical scales to combine gravimetric transpiration measurements. The paper presents how the technology functions, how data are visualised via a web-based interface and how data extraction and analysis is interfaced through 'R' libraries. Close agreement between scanned and observed leaf area data of individual plants in different crops was found (R(2) between 0.86 and 0.94). Similar agreement was found when comparing scanned and observed area of plants cultivated at densities reflecting field conditions (R(2) between 0.80 and 0.96). An example in monitoring plant transpiration by the analytical scales is presented. The last section illustrates some of the early ongoing applications of the platform to target key phenotypes: (i) the comparison of the leaf area development pattern of fine mapping recombinants of pearl millet; (ii) the leaf area development pattern of pearl millet breeding material targeted to different agro-ecological zones; (iii) the assessment of the transpiration response to high VPD in sorghum and pearl millet. This new platform has the potential to phenotype for traits controlling plant water use at a high rate and precision, of critical importance for drought adaptation, and creates an opportunity to harness their genetics for the breeding of improved varieties."
339,doi:10.14459/2023mp1717366,Manually annotated and curated dataset of diverse weed species in maize and sorghum for computer vision,2023,"Genze, Nikita; Vahl, Wouter K.; Groth, Jennifer; Wirth, Maximilian; Grieb, Michael; Grimm, Dominik G.",mediaTUM – the media and publications repository of the Technical University Munich (Technical University Munich),10.14459/2023mp1717366,,,,openalex,openalex:W6904821537,P012,MFWD,backward_reference,True,https://mediatum.ub.tum.de/1717366,,"To generate a dataset consisting of high quality images that capture the initial growth dynamics of individual plants of several weed species, a greenhouse experiment was performed at the Moving Fields facility of the LfL in Freising, Germany. This experiment took place from 16.06.2021 - 13.12.2021. The plant species were selected as weed species common to fields of sorghum grown in Germany. A Scanalyzer 3D imaging cabin of the Moving Fields facility was used for generating high-quality images. In this cabin, one RGB camera (Basler piA2400-17gm) is mounted 2.8 m perpendicular above the conveyor band. This camera takes images with 2456 x 2058 pixels, which resulted in a ground sampling distance of ∼ 0.1735 mm per pixel. Each plant in a plot was annotated with bounding boxes using the open souce software CVAT (cvat.ai) throughout the growth, leading to a timeseries of images from sprouting to harvest. The seeds differed in germination rate thus a variable amount of plots were sown per species. This helped mitigating the imbalance issue, but there is still class imbalance in this dataset. The dataset contains 640 plots of 28 weed species (monocots and dicots), 6 varieties of Sorghum and 2 varieties of Maize. Each plot consists of a timeseries of images resulting in &gt; 82.000 images in total."
340,doi:10.1614/ws-05-180r2.1,Wild radish (<i>Raphanus raphanistrum</i>) interference in wheat,2006,S. V. Eslami; Gurjeet Gill; Bill Bellotti; Glenn McDonald,Weed Science,10.1614/ws-05-180r2.1,,,,openalex,openalex:W2146812188,P007,BAWSeg,backward_reference,False,https://doi.org/10.1614/ws-05-180r2.1,,"Wild radish is a major weed of field crops in southern Australia. The effects of various densities of wild radish and wheat on the growth and reproductive output of each other were investigated in field studies in 2003 and 2004. The experiments were established as a factorial combination of wheat (0, 100, 200, and 400 plants m −2 ) and wild radish (0, 15, 30, and 60 plants m −2 ) densities. The effect of wild radish density on wheat yield loss and wild radish seed production were described with a rectangular hyperbola model. The presence of wild radish in wheat reduced aboveground dry matter, leaf-area index (LAI), and grain yield of wheat, and the magnitude of this reduction was dependent on weed density. Increasing the density of wheat substantially reduced the adverse effects of wild radish on wheat. As crop density increased, wild radish dry matter, LAI, and seed production per unit area decreased. The maximum seed production of wild radish was achieved at its highest density (60 plants m −2 ), and was 43,300 and 61,200 seeds m −2 for the first and second year, respectively. The results indicated that higher densities of wheat were able to suppress seed production of this weed species. From a practical viewpoint, this study shows that increased wheat density in the range of 200 to 400 wheat plants m −2 can reduce wild radish seed production and also give some reduction in crop yield loss, and could be an important component of an integrated weed management program."
