rank,candidate_id,title,year,authors,venue,doi,arxiv_id,pmid,pmcid,providers,provider_ids,seed_ids,dataset_names,directions,is_open_access,landing_url,pdf_url,abstract
281,doi:10.48550/arxiv.2304.11127,Tree-structured Parzen estimator: Understanding its algorithm components and their roles for better empirical performance,2023,Shuhei Watanabe,arXiv.org,10.48550/arxiv.2304.11127,2304.11127,,,semantic_scholar,semantic_scholar:28bcb8383fde12bc4c243fcb179c3425bedc889f,P008,SoyCotton,backward_reference,True,https://www.semanticscholar.org/paper/28bcb8383fde12bc4c243fcb179c3425bedc889f,http://arxiv.org/pdf/2304.11127,"Recent scientific advances require complex experiment design, necessitating the meticulous tuning of many experiment parameters. Tree-structured Parzen estimator (TPE) is a widely used Bayesian optimization method in recent parameter tuning frameworks such as Hyperopt and Optuna. Despite its popularity, the roles of each control parameter in TPE and the algorithm intuition have not been discussed so far. The goal of this paper is to identify the roles of each control parameter and their impacts on parameter tuning based on the ablation studies using diverse benchmark datasets. The recommended setting concluded from the ablation studies is demonstrated to improve the performance of TPE. Our TPE implementation used in this paper is available at https://github.com/nabenabe0928/tpe/tree/single-opt. OptunaHub now provides our standalone TPE implementation at https://hub.optuna.org/samplers/tpe_tutorial/."
282,doi:10.1002/ps.4821,The challenge of herbicide resistance around the world: a current summary.,2017,M. A. Peterson; Alberto Collavo; R. F. Lopez Ovejero; Vinod K. Shivrain; Michael Walsh,Pest Management Science,10.1002/ps.4821,,29222931,,openalex; semantic_scholar,openalex:W2773138591; semantic_scholar:8ea92ac58aa79f10a6df3c15562ef2b65e833446,P010,WeedsGalore,backward_reference,False,https://www.semanticscholar.org/paper/8ea92ac58aa79f10a6df3c15562ef2b65e833446,,"Herbicide-resistant weeds have been observed since the early years of synthetic herbicide development in the 1950s and 1960s. Since that time there has been a consistent increase in the number of cases of herbicide resistance and the impact of herbicide-resistant weeds. Although the nature of crop production varies widely around the world, herbicides have become a primary tool for weed control in most areas. Dependence on herbicides continues to increase as global populations migrate away from rural areas to cities and the agricultural labor force declines. This increased use of herbicides and the concurrent selection pressure have resulted in a rise in cases of multiple resistance, leaving some farmers with few or no herbicide options for certain weed infestations. Global population and economic forces drive many farmer choices regarding crop production and weed control. The challenge is how to insert best management practices into the decision-making process while addressing various economic and regulatory needs. This review endeavors to provide a current overview of herbicide resistance challenges in the major crop production areas of the world and discusses some research initiatives designed to address portions of the problem. © 2017 Society of Chemical Industry."
283,doi:10.3390/jof7040283,Weeds as Pathogen Hosts and Disease Risk for Crops in the Wake of a Reduced Use of Herbicides: Evidence from Yam (Dioscorea alata) Fields and Colletotrichum Pathogens in the Tropics,2021,Pauline Dentika; Harry Ozier‐Lafontaine; Laurent Penet,Journal of Fungi,10.3390/jof7040283,,33918581,8069099,openalex; semantic_scholar,openalex:W3139958093; semantic_scholar:081050e94151f8b2aca07232f3a646be71affe1a,P012,MFWD,backward_reference,True,https://www.semanticscholar.org/paper/081050e94151f8b2aca07232f3a646be71affe1a,https://www.mdpi.com/2309-608X/7/4/283/pdf?version=1617945115,"The transition toward sustainable agriculture requires rethinking cropping systems in the light of less intensive and chemically reliant practices. Weed management is one of the target practices to evolve cropping systems with decreased impact on the environment. While softened management will lead to increased weeds/crops coexistence, it is of importance to assess the relative benefits and drawbacks of new practices. Among the potential drawbacks of weeds/crops coexistence, disease risk may increase if weeds are hosting pathogens. In this study, we assessed the potential of weeds for hosting pathogenic generalist fungi known to translate into disease in crops. We first describe prevalence in fields after harvest and relate prevalence to species characteristics and communities. Then, we directly test the idea that weeds serve as inoculums sources during cropping with a natural experiment. This study highlights variation in host skill among feral weeds for Colletotrichum species, including potential congeneric sub-specialization on different weeds within communities. Last, prevalence within fields was more correlated to focal crop inoculation rates compared to local weed load, but there was a significant correlation effect with prevalence on weeds in the vicinity of fields, suggesting that weeds are mediating disease levels at the local scale, too. Results pointed to the importance of weed host skill in disease risk yet open the door to the potential control of pathogens via targeted weed management."
284,doi:10.1109/iccv48922.2021.00986,Swin Transformer: Hierarchical Vision Transformer using Shifted Windows,2021,Ze Liu; Yutong Lin; Yue Cao; Han Hu; Yixuan Wei; Zheng Zhang; Stephen Lin; Baining Guo,2021 IEEE/CVF International Conference on Computer Vision (ICCV),10.1109/iccv48922.2021.00986,2103.14030,,,openalex; semantic_scholar,openalex:W3138516171; semantic_scholar:c8b25fab5608c3e033d34b4483ec47e68ba109b7,P003; P007; P011,AgriVision; BAWSeg; PlantSeg,backward_reference,False,https://www.semanticscholar.org/paper/c8b25fab5608c3e033d34b4483ec47e68ba109b7,http://arxiv.org/pdf/2103.14030,"This paper presents a new vision Transformer, called Swin Transformer, that capably serves as a general-purpose backbone for computer vision. Challenges in adapting Transformer from language to vision arise from differences between the two domains, such as large variations in the scale of visual entities and the high resolution of pixels in images compared to words in text. To address these differences, we propose a hierarchical Transformer whose representation is computed with Shifted windows. The shifted windowing scheme brings greater efficiency by limiting self-attention computation to non-overlapping local windows while also allowing for cross-window connection. This hierarchical architecture has the flexibility to model at various scales and has linear computational complexity with respect to image size. These qualities of Swin Transformer make it compatible with a broad range of vision tasks, including image classification (87.3 top-1 accuracy on ImageNet-1K) and dense prediction tasks such as object detection (58.7 box AP and 51.1 mask AP on COCO test-dev) and semantic segmentation (53.5 mIoU on ADE20K val). Its performance surpasses the previous state-of-the-art by a large margin of +2.7 box AP and +2.6 mask AP on COCO, and +3.2 mIoU on ADE20K, demonstrating the potential of Transformer-based models as vision backbones. The hierarchical design and the shifted window approach also prove beneficial for all-MLP architectures. The code and models are publicly available at https://github.com/microsoft/Swin-Transformer."
285,doi:10.3389/fpls.2016.01419,Using Deep Learning for Image-Based Plant Disease Detection,2016,Sharada P. Mohanty; David Hughes; Marcel Salathé,Frontiers in Plant Science,10.3389/fpls.2016.01419,1604.03169,27713752,5032846,openalex; semantic_scholar,openalex:W2473156356; semantic_scholar:e30d9b8ce108d982169621b88a5e3fb69fec70e1,P002,TomatoMAP,backward_reference,True,https://www.semanticscholar.org/paper/e30d9b8ce108d982169621b88a5e3fb69fec70e1,https://www.frontiersin.org/articles/10.3389/fpls.2016.01419/pdf,"Crop diseases are a major threat to food security, but their rapid identification remains difficult in many parts of the world due to the lack of the necessary infrastructure. The combination of increasing global smartphone penetration and recent advances in computer vision made possible by deep learning has paved the way for smartphone-assisted disease diagnosis. Using a public dataset of 54,306 images of diseased and healthy plant leaves collected under controlled conditions, we train a deep convolutional neural network to identify 14 crop species and 26 diseases (or absence thereof). The trained model achieves an accuracy of 99.35% on a held-out test set, demonstrating the feasibility of this approach. Overall, the approach of training deep learning models on increasingly large and publicly available image datasets presents a clear path toward smartphone-assisted crop disease diagnosis on a massive global scale."
286,doi:10.1146/annurev-arplant-042809-112119,Evolution in Action: Plants Resistant to Herbicides,2010,Stephen B. Powles; Qin Yu,Annual Review of Plant Biology,10.1146/annurev-arplant-042809-112119,,20192743,,openalex,openalex:W2168038523,P007,BAWSeg,backward_reference,False,https://doi.org/10.1146/annurev-arplant-042809-112119,,"Modern herbicides make major contributions to global food production by easily removing weeds and substituting for destructive soil cultivation. However, persistent herbicide selection of huge weed numbers across vast areas can result in the rapid evolution of herbicide resistance. Herbicides target specific enzymes, and mutations are selected that confer resistance-endowing amino acid substitutions, decreasing herbicide binding. Where herbicides bind within an enzyme catalytic site very few mutations give resistance while conserving enzyme functionality. Where herbicides bind away from a catalytic site many resistance-endowing mutations may evolve. Increasingly, resistance evolves due to mechanisms limiting herbicide reaching target sites. Especially threatening are herbicide-degrading cytochrome P450 enzymes able to detoxify existing, new, and even herbicides yet to be discovered. Global weed species are accumulating resistance mechanisms, displaying multiple resistance across many herbicides and posing a great challenge to herbicide sustainability in world agriculture. Fascinating genetic issues associated with resistance evolution remain to be investigated, especially the possibility of herbicide stress unleashing epigenetic gene expression. Understanding resistance and building sustainable solutions to herbicide resistance evolution are necessary and worthy challenges."
287,doi:10.3390/rs17193367,LMVMamba: A Hybrid U-Shape Mamba for Remote Sensing Segmentation with Adaptation Fine-Tuning,2025,Li Fan; Xiao Wang; Haochen Wang; Hamed Karimian; Juan Shi; Guozhen Zha,Remote Sensing,10.3390/rs17193367,,,,openalex,openalex:W4414863137,P007,BAWSeg,backward_reference,True,https://doi.org/10.3390/rs17193367,https://www.mdpi.com/2072-4292/17/19/3367/pdf?version=1759660738,"High-precision semantic segmentation of remote sensing imagery is crucial in geospatial analysis. It plays an immeasurable role in fields such as urban governance, environmental monitoring, and natural resource management. However, when confronted with complex objects (such as winding roads and dispersed buildings), existing semantic segmentation methods still suffer from inadequate target recognition capabilities and multi-scale representation issues. This paper proposes a neural network model, LMVMamba (LoRA Multi-scale Vision Mamba), for semantic segmentation of remote sensing images. This model integrates the advantages of convolutional neural networks (CNNs), Transformers, and state-space models (Mamba) with a multi-scale feature fusion strategy. It simultaneously captures global contextual information and fine-grained local features. Specifically, in the encoder stage, the ResT Transformer serves as the backbone network, employing a LoRA fine-tuning strategy to effectively enhance model accuracy by training only the introduced low-rank matrix pairs. The extracted features are then passed to the decoder, where a U-shaped Mamba decoder is designed. In this stage, a Multi-Scale Post-processing Block (MPB) is introduced, consisting of depthwise separable convolutions and residual concatenation. This block effectively extracts multi-scale features and enhances local detail extraction after the VSS block. Additionally, a Local Enhancement and Fusion Attention Module (LAS) is added at the end of each decoder block. LAS integrates the SimAM attention mechanism, further enhancing the model’s multi-scale feature fusion capability and local detail segmentation capability. Through extensive comparative experiments, it was found that LMVMamba achieves superior performance on the OpenEarthMap dataset (mIoU 52.3%, OA 69.8%, mF1: 68.0%) and LoveDA (mIoU 67.9%, OA 80.3%, mF1: 80.5%) datasets. Ablation experiments validated the effectiveness of each module. The final results indicate that this model is highly suitable for high-precision land-cover classification tasks in remote sensing imagery. LMVMamba provides an effective solution for precise semantic segmentation of high-resolution remote sensing imagery."
288,doi:10.3390/agriculture12101554,Sustainable Agro-Food Systems for Addressing Climate Change and Food Security,2022,Akila Wijerathna‐Yapa; Ranjith Pathirana,Agriculture,10.3390/agriculture12101554,,,,openalex,openalex:W4297268512,P001,MuST-C,backward_reference,True,https://doi.org/10.3390/agriculture12101554,https://www.mdpi.com/2077-0472/12/10/1554/pdf?version=1665482253,"Despite world food production keeping pace with population growth because of the Green Revolution, the United Nations (UN) State of Food Security and Nutrition in the World 2022 Report indicates that the number of people affected by hunger has increased to 828 million with 29.3% of the global population food insecure, and 22% of children under five years of age stunted. Many more have low-quality, unhealthy diets and micronutrient deficiencies leading to obesity, diabetes, and other diet-related non-communicable diseases. Additionally, current agro-food systems significantly impact the environment and the climate, including soil and water resources. Frequent natural disasters resulting from climate change, pandemics, and conflicts weaken food systems and exacerbate food insecurity worldwide. In this review, we outline the current knowledge in alternative agricultural practices for achieving sustainability as well as policies and practices that need to be implemented for an equitable distribution of resources and food for achieving several goals in the UN 2030 Agenda for Sustainable Development. According to the UN Intergovernmental Panel on Climate Change, animal husbandry, particularly ruminant meat and dairy, accounts for a significant proportion of agricultural greenhouse gas (GHG) emissions and land use but contributes only 18% of food energy. In contrast, plant-based foods, particularly perennial crops, have the lowest environmental impacts. Therefore, expanding the cultivation of perennials, particularly herbaceous perennials, to replace annual crops, fostering climate-smart food choices, implementing policies and subsidies favoring efficient production systems with low environmental impact, empowering women, and adopting modern biotechnological and digital solutions can help to transform global agro-food systems toward sustainability. There is growing evidence that food security and adequate nutrition for the global population can be achieved using climate-smart, sustainable agricultural practices, while reducing negative environmental impacts of agriculture, including GHG emissions."
289,doi:10.3390/agronomy14061178,HPPEM: A High-Precision Blueberry Cluster Phenotype Extraction Model Based on Hybrid Task Cascade,2024,Rongli Gai; Jin Gao; Guohui Xu,Agronomy,10.3390/agronomy14061178,,,,openalex,openalex:W4399156806,P003,AgriVision,backward_reference,True,https://doi.org/10.3390/agronomy14061178,https://www.mdpi.com/2073-4395/14/6/1178/pdf?version=1717119117,"Blueberry fruit phenotypes are crucial agronomic trait indicators in blueberry breeding, and the number of fruits within the cluster, maturity, and compactness are important for evaluating blueberry harvesting methods and yield. However, the existing instance segmentation model cannot extract all these features. And due to the complex field environment and aggregated growth of blueberry fruits, the model is difficult to meet the demand for accurate segmentation and automatic phenotype extraction in the field environment. To solve the above problems, a high-precision phenotype extraction model based on hybrid task cascade (HTC) is proposed in this paper. ConvNeXt is used as the backbone network, and three Mask RCNN networks are cascaded to construct the model, rich feature learning through multi-scale training, and customized algorithms for phenotype extraction combined with contour detection techniques. Accurate segmentation of blueberry fruits and automatic extraction of fruit number, ripeness, and compactness under severe occlusion were successfully realized. Following experimental validation, the average precision for both bounding boxes (bbox) and masks stood at 0.974 and 0.975, respectively, with an intersection over union (IOU) threshold of 0.5. The linear regression of the extracted value of the fruit number against the true value showed that the coefficient of determination (R2) was 0.902, and the root mean squared error (RMSE) was 1.556. This confirms the effectiveness of the proposed model. It provides a new option for more efficient and accurate phenotypic extraction of blueberry clusters."
290,doi:10.3920/978-90-8686-947-3_62,Automatic estimation of trunk cross sectional area using deep learning,2023,Ting Wang; P. Shenbaga Sankari; J. C. Brown; A. Paudel; Long He; Manoj Karkee; Adam Thompson; Cindy Grimm; Joseph R. Davidson; Siniša Todorović,,10.3920/978-90-8686-947-3_62,,,,openalex,openalex:W4382867148,P004,MFO / Modern Fruit Orchards,backward_reference,False,https://doi.org/10.3920/978-90-8686-947-3_62,,"This paper presents an automated method for estimating the trunk cross sectional area of fruit trees. An Intel RealSense 435i was used to capture RGB images and point clouds of individual trunks. To segment the trunk in the image from the background, a Masked-attention Mask Transformer model was adopted. The segmentation results were integrated with the 3D point cloud to estimate trunk widths in 3D. The width estimation was evaluated on three diverse datasets collected from a commercial apple orchard using human measurements as ground truth. With a mean absolute error less than 5%, the method is sufficiently accurate to assist orchard operations."
