screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0431,doi:10.3389/fpls.2023.1158933,431,An advanced deep learning models-based plant disease detection: A review of recent research,include,high,I10,Review of advanced deep learning models for plant disease detection (2015-2022),survey_or_review,mentions_dataset_only,,plant_disease,classification;object_detection,RGB,classification;object_detection,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:03:31Z,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0432,doi:10.2478/ausi-2018-0002,432,Fruit recognition from images using deep learning,include,high,I01;I05,Introduces fruit image dataset and CNN-based fruit recognition,dataset_paper,introduces_dataset,fruit_dataset,fruits;classification,classification,RGB,classification,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:03:31Z,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0433,doi:10.1007/978-3-031-73414-4_3,433,T-Rex2: Towards Generic Object Detection via Text-Visual Prompt Synergy,exclude,high,E03_NO_DATASET_RELEVANCE,T-Rex2 generic object detection via text-visual prompts; general CV,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:03:31Z,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0434,doi:10.1016/j.compag.2017.12.032,434,Evaluation of support vector machine and artificial neural networks in weed detection using shape features,include,high,I05,SVM and ANN for weed detection using shape features,method_paper,uses_dataset_experimentally,,weeds,classification,RGB,classification,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:03:31Z,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0435,doi:10.1016/j.scitotenv.2016.01.153,435,Plastic mulching in agriculture. Trading short-term agronomic benefits for long-term soil degradation?,exclude,high,E03_NO_DATASET_RELEVANCE,"Review of plastic mulching environmental impacts; agronomy, no CV",survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:03:31Z,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0436,doi:10.1093/oxfordjournals.aob.a083148,436,"Comparative Physiological Studies on the Growth of Field Crops: I. Variation in Net Assimilation Rate and Leaf Area between Species and Varieties, and within and between Years",exclude,high,E03_NO_DATASET_RELEVANCE,"Comparative physiology of crop growth (1947); classical agronomy, no CV",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:03:31Z,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0437,doi:10.1017/s002081830000607x,437,The Food and Agriculture Organization of the United Nations,exclude,high,E03_NO_DATASET_RELEVANCE,FAO introduction article; no CV,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:03:31Z,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0438,doi:10.1109/mra.2023.3309098,438,Semiautonomous Precision Pruning of Upright Fruiting Offshoot Orchard Systems: An Integrated Approach,include,high,I05;I06,Semiautonomous precision pruning system for sweet cherry orchards with perception and manipulation,method_paper,uses_dataset_experimentally,,cherry;orchard,semantic_segmentation;detection,RGB;3d,semantic_segmentation;robotics;3d_vision,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:03:31Z,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0439,doi:10.1016/j.compag.2023.107716,439,Automated pruning decisions in dormant sweet cherry canopies using instance segmentation,include,high,I05,Instance segmentation for automated pruning decisions in dormant sweet cherry canopies,method_paper,uses_dataset_experimentally,,cherry;orchard,instance_segmentation,RGB,instance_segmentation,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:03:31Z,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0440,doi:10.1126/science.abi8870,440,MIC-Drop: A platform for large-scale in vivo CRISPR screens,exclude,high,E03_NO_DATASET_RELEVANCE,"MIC-Drop platform for large-scale CRISPR screens in zebrafish; molecular biology, not agricultural",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:03:31Z,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
