rank,candidate_id,title,year,authors,venue,doi,arxiv_id,pmid,pmcid,providers,provider_ids,seed_ids,dataset_names,directions,is_open_access,landing_url,pdf_url,abstract
471,doi:10.1016/j.compag.2022.107345,An improved YOLOv5-based vegetable disease detection method,2022,Jiawei Li; Yongliang Qiao; Shan Liu; Jia-hui Zhang; Zhenchao Yang; Meili Wang,Computers and Electronics in Agriculture,10.1016/j.compag.2022.107345,,,,openalex; semantic_scholar,openalex:W4296218720; semantic_scholar:5add3c68a0e038751d33f76e1c8214263af3e82f,P011,PlantSeg,backward_reference,False,https://www.semanticscholar.org/paper/5add3c68a0e038751d33f76e1c8214263af3e82f,,
472,doi:10.1016/j.pbi.2014.10.007,Compound leaf development in model plant species.,2014,Maya Bar; Naomi Ori,Current Opinion in Plant Biology,10.1016/j.pbi.2014.10.007,,25449728,,openalex; semantic_scholar,openalex:W1981602345; semantic_scholar:c38bcdc253d4484c10f33d8297a1aedeb8d24cf4,P002,TomatoMAP,backward_reference,False,https://www.semanticscholar.org/paper/c38bcdc253d4484c10f33d8297a1aedeb8d24cf4,,
473,doi:10.1016/b978-0-12-819304-4.00002-6,"Plant Diseases, Pathogens and Diagnosis",2020,Barbara Sawicka; Chukwuebuka Egbuna; Ashish Kumar Nayak; Smriti Kala,Elsevier eBooks,10.1016/b978-0-12-819304-4.00002-6,,,,openalex,openalex:W3001998694,P011,PlantSeg,backward_reference,False,https://doi.org/10.1016/b978-0-12-819304-4.00002-6,,
474,titleyear:application of artificial intelligence in agri tech environmental and biodiversity conservation:2025,"Application of artificial intelligence in agri-tech, environmental and biodiversity conservation",2025,,Array,,,,,semantic_scholar,,P005,Horti-M3-Tomato,backward_reference,,,,
475,titleyear:european commission eurostat:2025,"European Commission, Eurostat",2025,,agridata.ec.europa. eu/extensions/DashboardFruitAndVeg/FruitandVegetableProduction.html,,,,,semantic_scholar,,P002,TomatoMAP,backward_reference,,,,
476,titleyear:production of tomatoes for fresh consumption:2025,Production of tomatoes for fresh consumption,2025,,agridata.ec. europa.eu/extensions/DashboardFruitAndVeg/FruitandVegetableProduction.html,,,,,semantic_scholar,,P002,TomatoMAP,backward_reference,,,,
477,doi:10.4018/978-1-5225-2255-3.ch159,Learning From Imbalanced Data,2019,Lincy Mathews; Seetha Hari,Advances in Computer and Electrical Engineering,10.4018/978-1-5225-2255-3.ch159,,,,semantic_scholar,semantic_scholar:6a7364f6ed2846ea2b705336a4c49dd287102a50,P012,MFWD,backward_reference,False,https://www.semanticscholar.org/paper/6a7364f6ed2846ea2b705336a4c49dd287102a50,,"A very challenging issue in real-world data is that in many domains like medicine, finance, marketing, web, telecommunication, management, etc. the distribution of data among classes is inherently imbalanced. A widely accepted researched issue is that the traditional classifier algorithms assume a balanced distribution among the classes. Data imbalance is evident when the number of instances representing the class of concern is much lesser than other classes. Hence, the classifiers tend to bias towards the well-represented class. This leads to a higher misclassification rate among the lesser represented class. Hence, there is a need of efficient learners to classify imbalanced data. This chapter aims to address the need, challenges, existing methods, and evaluation metrics identified when learning from imbalanced data sets. Future research challenges and directions are highlighted."
478,doi:10.1145/3292500.3330701,Optuna: A Next-generation Hyperparameter Optimization Framework,2019,Takuya Akiba; Shotaro Sano; Toshihiko Yanase; Takeru Ohta; Masanori Koyama,Knowledge Discovery and Data Mining,10.1145/3292500.3330701,1907.10902,,,semantic_scholar,semantic_scholar:4cdf2fad22afc865999747336c7399fe422e6e8e,P008,SoyCotton,backward_reference,False,https://www.semanticscholar.org/paper/4cdf2fad22afc865999747336c7399fe422e6e8e,,"The purpose of this study is to introduce new design-criteria for next-generation hyperparameter optimization software. The criteria we propose include (1) define-by-run API that allows users to construct the parameter search space dynamically, (2) efficient implementation of both searching and pruning strategies, and (3) easy-to-setup, versatile architecture that can be deployed for various purposes, ranging from scalable distributed computing to light-weight experiment conducted via interactive interface. In order to prove our point, we will introduce Optuna, an optimization software which is a culmination of our effort in the development of a next generation optimization software. As an optimization software designed with define-by-run principle, Optuna is particularly the first of its kind. We will present the design-techniques that became necessary in the development of the software that meets the above criteria, and demonstrate the power of our new design through experimental results and real world applications. Our software is available under the MIT license (https://github.com/pfnet/optuna/)."
479,doi:10.1007/s11263-019-01247-4,Deep Learning for Generic Object Detection: A Survey,2018,Li Liu; Wanli Ouyang; Xiaogang Wang; P. Fieguth; Jie Chen; Xinwang Liu; M. Pietikäinen,International Journal of Computer Vision,10.1007/s11263-019-01247-4,1809.02165,,,semantic_scholar,semantic_scholar:7536bce1007a765fd097a7cc8ea62208a8c89b85,P008,SoyCotton,backward_reference,True,https://www.semanticscholar.org/paper/7536bce1007a765fd097a7cc8ea62208a8c89b85,https://link.springer.com/content/pdf/10.1007/s11263-019-01247-4.pdf,"Object detection, one of the most fundamental and challenging problems in computer vision, seeks to locate object instances from a large number of predefined categories in natural images. Deep learning techniques have emerged as a powerful strategy for learning feature representations directly from data and have led to remarkable breakthroughs in the field of generic object detection. Given this period of rapid evolution, the goal of this paper is to provide a comprehensive survey of the recent achievements in this field brought about by deep learning techniques. More than 300 research contributions are included in this survey, covering many aspects of generic object detection: detection frameworks, object feature representation, object proposal generation, context modeling, training strategies, and evaluation metrics. We finish the survey by identifying promising directions for future research."
480,doi:10.1109/tnnls.2018.2876865,Object Detection With Deep Learning: A Review,2018,Zhong-Qiu Zhao; Peng Zheng; Shou-tao Xu; Xindong Wu,IEEE Transactions on Neural Networks and Learning Systems,10.1109/tnnls.2018.2876865,1807.05511,30703038,,openalex; semantic_scholar,openalex:W2884367402; semantic_scholar:7998468d99ab07bb982294d1c9b53a3bf3934fa6,P012,MFWD,backward_reference,False,https://www.semanticscholar.org/paper/7998468d99ab07bb982294d1c9b53a3bf3934fa6,http://arxiv.org/pdf/1807.05511,"Due to object detection's close relationship with video analysis and image understanding, it has attracted much research attention in recent years. Traditional object detection methods are built on handcrafted features and shallow trainable architectures. Their performance easily stagnates by constructing complex ensembles that combine multiple low-level image features with high-level context from object detectors and scene classifiers. With the rapid development in deep learning, more powerful tools, which are able to learn semantic, high-level, deeper features, are introduced to address the problems existing in traditional architectures. These models behave differently in network architecture, training strategy, and optimization function. In this paper, we provide a review of deep learning-based object detection frameworks. Our review begins with a brief introduction on the history of deep learning and its representative tool, namely, the convolutional neural network. Then, we focus on typical generic object detection architectures along with some modifications and useful tricks to improve detection performance further. As distinct specific detection tasks exhibit different characteristics, we also briefly survey several specific tasks, including salient object detection, face detection, and pedestrian detection. Experimental analyses are also provided to compare various methods and draw some meaningful conclusions. Finally, several promising directions and tasks are provided to serve as guidelines for future work in both object detection and relevant neural network-based learning systems."
